Label,Notation,Parent Notation,Sort Priority,Description
Total,total,,1,
Article 8.1,article-8-1,total,2,
Article 8.2,article-8-2,total,3,
Article 9,article-9,total,4,
Article 10,article-10,total,5,
Article 11,article-11,total,6,
Article 12,article-12,total,7,
Article 13,article-13,total,8,
Article 14,article-14,total,9,
Article 15,article-15,total,10,
Article 16,article-16,total,11,
Article 17.2,article-17-2,total,12,
Article 18.1,article-18-1,total,13,
Article 20.5,article-20-5,total,14,
