Label,Notation,Parent Notation,Sort Priority
All ages,all-ages,,
15-24,12-24,all-ages,
25-44,24-44,all-ages,
45-59/64,45-59/64,all-ages,
60/65 and over,60/65-and-over,all-ages,
Under 15,under-15,all-ages,
